city,city_ascii,region_id,lat,lng,population,density,id
Utica,Utica,SD,42.981,-97.4967,66,90.1,1840003056
Albany,Albany,OK,33.8769,-96.16,66,4.1,1840026979
Wheatland,Wheatland,ND,46.9049,-97.3455,66,3,1840006628
King Lake,King Lake,NE,41.3135,-96.3017,66,15.4,1840024169
Curryville,Curryville,PA,40.276,-78.3378,66,52.6,1840098990
Kickapoo Site 7,Kickapoo Site 7,KS,39.6895,-95.6713,66,46.4,1840039348
Tensed,Tensed,ID,47.1596,-116.9238,66,126.4,1840021127
Fowlerton,Fowlerton,TX,28.4608,-98.8114,66,28.1,1840018285
Danville,Danville,WA,48.9938,-118.5068,66,14.2,1840037761
Charleston Park,Charleston Park,FL,26.7055,-81.5807,65,379.4,1840028976
McNab,McNab,AR,33.6609,-93.8323,65,48.8,1840016760
Trenton,Trenton,IA,41.066,-91.6395,65,78.7,1840029675
Emet,Emet,OK,34.2063,-96.5421,65,44.4,1840096407
Claremont,Claremont,SD,45.6719,-98.0157,65,156.5,1840000261
Numa,Numa,IA,40.6853,-92.9803,65,69.2,1840008317
Port Heiden,Port Heiden,AK,56.9426,-158.6047,65,0.3,1840000498
McFarlan,McFarlan,NC,34.8148,-79.9766,65,38.6,1840016448
House,House,NM,34.6492,-103.9038,65,29.1,1840022728
Dwight,Dwight,ND,46.3039,-96.7402,65,109.6,1840000229
Durham,Durham,KS,38.4846,-97.2268,65,129.4,1840008638
Shallow Water,Shallow Water,KS,38.3738,-100.9104,65,44.4,1840030131
Nashoba,Nashoba,OK,34.4816,-95.2143,65,36.6,1840034470
Abbyville,Abbyville,KS,37.9705,-98.2027,65,120.6,1840007538
Encino,Encino,NM,34.6518,-105.4586,65,16.3,1840022807
Snowville,Snowville,VA,37.026,-80.5739,65,11.6,1840024805
Niota,Niota,IL,40.6155,-91.288,65,62.7,1840051476
Souris,Souris,ND,48.91,-100.6826,65,85.1,1840001855
Lima,Lima,OK,35.1737,-96.5983,65,49.8,1840021779
Shelocta,Shelocta,PA,40.6573,-79.3015,65,166.4,1840002789
Ovett,Ovett,MS,31.4849,-89.0273,65,24.7,1840032540
Lehr,Lehr,ND,46.2826,-99.3528,65,85.9,1840000250
Crooked Creek,Crooked Creek,AK,61.8439,-158.1082,65,0,1840023341
La Joya,La Joya,NM,34.345,-106.8466,65,14.4,1840025011
Yucca,Yucca,AZ,34.8629,-114.1461,65,10.5,1840023190
Fairview,Fairview,WY,42.6871,-110.9866,65,11,1840017453
Caledonia,Caledonia,ND,47.4577,-96.8892,64,35.7,1840023810
Flemington,Flemington,MO,37.8039,-93.5014,64,157.4,1840012993
Zinc,Zinc,AR,36.2836,-92.9147,64,34.5,1840016084
Thendara,Thendara,NY,43.701,-74.9971,64,27.7,1840033970
Cherry Valley,Cherry Valley,PA,41.1594,-79.8012,64,9.2,1840000859
Goldfield,Goldfield,CO,38.7176,-105.1253,64,33.5,1840024552
Goodyears Bar,Goodyears Bar,CA,39.5459,-120.888,64,15.1,1840024377
Memphis,Memphis,NE,41.0946,-96.4332,64,97.3,1840011636
Tuttle,Tuttle,CA,37.2965,-120.3789,64,21.3,1840024775
Avilla,Avilla,MO,37.1938,-94.1298,64,159.9,1840009913
Courtenay,Courtenay,ND,47.2241,-98.5685,64,55.4,1840001923
Piqua,Piqua,KS,37.922,-95.5375,64,7,1840026794
La Esperanza,La Esperanza,TX,26.4313,-98.8923,64,294.3,1840040932
Cayuse,Cayuse,OR,45.6765,-118.5736,64,8.2,1840034715
Nashua,Nashua,MN,46.0377,-96.3059,64,7,1840007750
Glen Jean,Glen Jean,WV,37.9272,-81.1531,64,447,1840025679
Olivet,Olivet,KS,38.4813,-95.7519,64,61.8,1840009777
Princeton,Princeton,SC,34.4913,-82.2958,64,29.7,1840013586
Wood,Wood,SD,43.4971,-100.4802,64,82.5,1840002631
Grenville,Grenville,SD,45.467,-97.3901,64,14.2,1840001559
South Acomita Village,South Acomita Village,NM,35.0533,-107.5722,64,16.2,1840042456
Cartago,Cartago,CA,36.3123,-118.0261,64,16.2,1840017641
Fox,Fox,OK,34.3601,-97.4928,64,42.4,1840034444
Radersburg,Radersburg,MT,46.1965,-111.6316,64,106.6,1840018473
Lake Aluma,Lake Aluma,OK,35.5334,-97.4484,63,54.7,1840021747
Washam,Washam,WY,41.0056,-109.6992,63,8.3,1840038437
Grass Ranch Colony,Grass Ranch Colony,SD,43.65,-98.8836,63,27.9,1840142341
Maloy,Maloy,IA,40.673,-94.412,63,14.9,1840009391
Lebanon,Lebanon,NE,40.0487,-100.2761,63,60.7,1840012293
Elmer,Elmer,OK,34.4808,-99.3521,63,84.3,1840021848
San Acacio,San Acacio,CO,37.2086,-105.5667,63,41.5,1840024768
Board Camp,Board Camp,AR,34.5369,-94.0887,63,9.6,1840027812
Gratz,Gratz,KY,38.4719,-84.9471,63,5.9,1840013186
Hardy,Hardy,MT,47.1806,-111.8172,63,23.6,1840032610
Worthville,Worthville,PA,41.0246,-79.1394,63,60.2,1840003476
Cherry Fork,Cherry Fork,OH,38.8873,-83.6125,63,225.5,1840010706
Popponesset Island,Popponesset Island,MA,41.5855,-70.4591,63,172.7,1840031249
Saint Charles,Saint Charles,SC,34.0806,-80.2249,63,6.5,1840035747
Briarwood,Briarwood,ND,46.787,-96.7949,63,138,1840000173
Dewey,Dewey,IL,40.3193,-88.2833,63,70.4,1840051140
North Crows Nest,North Crows Nest,IN,39.8661,-86.1624,63,431.3,1840009534
Templeton,Templeton,VA,37.0811,-77.3563,63,22,1840026870
Sciota,Sciota,IL,40.5626,-90.748,63,25.3,1840012113
Lake Sumner,Lake Sumner,NM,34.6186,-104.3801,63,0.1,1840033712
Crown Point,Crown Point,AK,60.4267,-149.353,63,6.2,1840023617
Pinebrook,Pinebrook,TX,30.3125,-95.8767,63,29.2,1840145754
Eva,Eva,TN,36.0687,-88.0081,63,13.8,1840025776
Douds,Douds,IA,40.8438,-92.0764,63,14.7,1840005358
Arco,Arco,MN,44.3838,-96.1826,63,1,1840006784
Savonburg,Savonburg,KS,37.7489,-95.1428,63,75.5,1840009862
Praesel,Praesel,TX,30.631,-97.0211,63,9.4,1840112796
Lamoille,Lamoille,NV,40.7239,-115.479,63,10.3,1840024116
Deer Park,Deer Park,AL,31.2198,-88.3226,63,12.5,1840025956
Parshall,Parshall,CO,40.0554,-106.1757,63,60.1,1840024305
Plush,Plush,OR,42.4051,-119.8993,63,22.7,1840025437
Harrison City,Harrison City,PA,40.3547,-79.6502,62,412.8,1840005387
Strandquist,Strandquist,MN,48.4894,-96.4479,62,82.7,1840008820
Auburn,Auburn,WV,39.0961,-80.8562,62,107,1840005793
Morrison,Morrison,MO,38.6716,-91.6334,62,51.1,1840008620
Ronco,Ronco,PA,39.8686,-79.9211,62,88.5,1840026571
Manchester,Manchester,MN,43.7254,-93.4509,62,42.2,1840009001
Tilleda,Tilleda,WI,44.8156,-88.9125,62,112,1840023926
Morrison Bluff,Morrison Bluff,AR,35.3828,-93.5228,62,13.8,1840016391
Annada,Annada,MO,39.2622,-90.8287,62,48.1,1840010626
Newburg,Newburg,ND,48.7139,-100.9127,62,173.1,1840000009
Clinton,Clinton,NE,42.7598,-102.3479,62,48.1,1840011030
Colliers,Colliers,WV,40.3651,-80.5377,62,80.2,1840120855
Hayesville,Hayesville,IA,41.2648,-92.2478,62,42.1,1840007108
Nicasio,Nicasio,CA,38.0606,-122.7008,62,36.4,1840026766
Klahr,Klahr,PA,40.2979,-78.5129,62,54.6,1840099973
Beedeville,Beedeville,AR,35.4292,-91.1107,62,19,1840015376
Aldrich,Aldrich,MO,37.5489,-93.5512,62,84.2,1840010854
Edie,Edie,PA,40.0863,-79.128,62,34.2,1840026536
South Greenfield,South Greenfield,MO,37.3761,-93.841,62,35.1,1840013014
Tennant,Tennant,IA,41.5941,-95.445,62,40.9,1840009214
Rochester,Rochester,IA,41.6747,-91.1509,62,39.4,1840026245
Tylersburg,Tylersburg,PA,41.3837,-79.3201,62,64.7,1840026329
Larke,Larke,PA,40.425,-78.2086,62,11.2,1840100049
Camden,Camden,IL,40.1529,-90.7733,61,36,1840010483
Somerset,Somerset,CO,38.9268,-107.4725,61,52.7,1840028455
Whitehawk,Whitehawk,CA,39.7206,-120.5536,61,5.5,1840028355
Orlando,Orlando,OK,36.1355,-97.3654,61,66,1840022691
Osgood,Osgood,MO,40.1972,-93.35,61,7.6,1840012242
Saint Catharine,Saint Catharine,MO,39.7986,-92.995,61,56.4,1840139934
Tibbie,Tibbie,AL,31.3628,-88.2471,61,8.6,1840025963
Sandyville,Sandyville,IA,41.3709,-93.3862,61,49.9,1840009283
Hanover,Hanover,AL,33.0029,-86.199,61,3.4,1840043375
Simpson,Simpson,IL,37.4673,-88.7557,61,50.7,1840013006
Sidney,Sidney,IN,41.105,-85.7425,61,125.8,1840010278
Iola,Iola,IL,38.8341,-88.6279,61,36.4,1840012810
Funkley,Funkley,MN,47.7869,-94.4267,61,21.6,1840007698
Amagon,Amagon,AR,35.5631,-91.1093,61,127.6,1840015375
Rendville,Rendville,OH,39.6199,-82.09,61,69.4,1840012482
Whitewater,Whitewater,IN,39.9449,-84.8307,61,129.7,1840010548
Farlington,Farlington,KS,37.6155,-94.8226,61,17.3,1840030213
Montreal,Montreal,MO,37.9697,-92.5894,61,59,1840032081
Scott,Scott,MS,33.5945,-91.076,61,16.5,1840032425
Littlejohn Island,Littlejohn Island,ME,43.7599,-70.1284,61,94.3,1840024005
Flowing Springs,Flowing Springs,AZ,34.3131,-111.3379,61,6.1,1840027970
Beurys Lake,Beurys Lake,PA,40.7194,-76.3795,61,55.4,1840035410
Weatherby,Weatherby,MO,39.9093,-94.2419,61,83,1840010541
Cobbtown,Cobbtown,FL,30.8823,-87.1212,61,7,1840027007
Sun Valley,Sun Valley,TX,33.6705,-95.4287,61,77.6,1840037020
Karlsruhe,Karlsruhe,ND,48.0911,-100.6162,61,28.8,1840000065
Allisonia,Allisonia,VA,36.9342,-80.7255,61,13.5,1840024799
Hubbell,Hubbell,NE,40.0088,-97.4966,61,72.3,1840012281
Fort Fetter,Fort Fetter,PA,40.4301,-78.4044,60,706.4,1840099374
Gramling,Gramling,SC,35.0782,-82.1332,60,37.3,1840026963
Hayfield,Hayfield,IA,43.1786,-93.6949,60,22.2,1840024054
Liberty,Liberty,NE,40.0854,-96.4829,60,62.4,1840012161
Luis Lopez,Luis Lopez,NM,33.9904,-106.8878,60,53.1,1840025014
Marshfield,Marshfield,IN,40.2512,-87.4523,60,29.8,1840029982
Reservoir,Reservoir,PA,40.4025,-78.3849,60,43.3,1840100989
Millboro,Millboro,VA,37.9785,-79.6022,60,2.9,1840037397
Myrtle,Myrtle,MN,43.5632,-93.163,60,73.5,1840007933
Naples,Naples,SD,44.7716,-97.5131,60,57.5,1840000293
Marienthal,Marienthal,KS,38.4891,-101.22,60,14.7,1840026733
Beaver,Beaver,IA,42.0383,-94.14,60,32.8,1840007010
Igiugig,Igiugig,AK,59.3056,-155.8739,60,1.1,1840023283
Garciasville,Garciasville,TX,26.3198,-98.6997,60,465.5,1840025176
New Bedford,New Bedford,IL,41.5114,-89.7181,60,102.8,1840011578
Marthaville,Marthaville,LA,31.738,-93.39,60,22.9,1840030950
Duffield,Duffield,VA,36.7196,-82.796,60,52.2,1840006542
Underhill Center,Underhill Center,VT,44.508,-72.8989,60,90.2,1840115052
Knowlton,Knowlton,WI,44.7189,-89.6803,60,30.1,1840025323
Pettibone,Pettibone,ND,47.117,-99.5208,60,105.7,1840000150
Bartlett,Bartlett,KS,37.0549,-95.2112,60,118.9,1840007626
Abiquiu,Abiquiu,NM,36.2017,-106.3238,60,60.7,1840024819
Morley,Morley,IA,42.0061,-91.2459,60,183.9,1840008108
Elyria,Elyria,NE,41.6802,-99.0053,60,59.2,1840011475
Sweet Grass,Sweet Grass,MT,48.9929,-111.9668,60,44.7,1840023759
Big Pool,Big Pool,MD,39.6251,-78.0161,60,39.9,1840024389
Atlantic,Atlantic,PA,41.5054,-80.3408,60,100.5,1840004803
Leamersville,Leamersville,PA,40.3742,-78.4312,60,151.6,1840100077
Randalia,Randalia,IA,42.8634,-91.8867,59,94.4,1840009063
Illinois City,Illinois City,IL,41.3991,-90.8996,59,49,1840029760
McDougal,McDougal,AR,36.4365,-90.3907,59,148.2,1840016086
Hendrix,Hendrix,OK,33.7753,-96.4072,59,67.5,1840021928
Dazey,Dazey,ND,47.1883,-98.2007,59,98.5,1840000161
Colwell,Colwell,IA,43.1572,-92.5916,59,16.2,1840006886
Fair Oaks,Fair Oaks,OK,36.1611,-95.691,59,6.1,1840021699
Nassau,Nassau,MN,45.0677,-96.4417,59,24.6,1840007820
Neskowin,Neskowin,OR,45.1208,-123.9766,59,21.9,1840018548
Green Bank,Green Bank,WV,38.4267,-79.8343,59,8.7,1840025653
Martinez Lake,Martinez Lake,AZ,32.9843,-114.4722,59,11.9,1840075410
Havana,Havana,KS,37.0921,-95.9418,59,16.7,1840007619
Bushnell,Bushnell,SD,44.3274,-96.6424,59,18.5,1840002508
Eyers Grove,Eyers Grove,PA,41.0935,-76.5189,59,67.5,1840034956
East Brooklyn,East Brooklyn,IL,41.1727,-88.2662,59,143.9,1840011615
Evan,Evan,MN,44.3549,-94.8361,59,26.2,1840007893
Hessville,Hessville,OH,41.4031,-83.243,59,46.7,1840024151
Pekin,Pekin,ND,47.7919,-98.3278,59,76.6,1840000097
Gordon,Gordon,WI,46.2409,-91.7995,59,22.3,1840026065
Kincora,Kincora,VA,39.0383,-77.4357,59,9.4,1840151358
Olivia,Olivia,PA,40.7142,-78.2043,59,49.4,1840151532
Mammoth,Mammoth,WY,44.9733,-110.6931,59,40.7,1840023927
Carrier,Carrier,OK,36.4786,-98.0172,58,14.2,1840022658
Elgin,Elgin,KS,37.0019,-96.2806,58,86.4,1840008777
Sedalia,Sedalia,CO,39.4396,-104.9699,58,29.2,1840018807
Blacksville,Blacksville,WV,39.7175,-80.2146,58,244.9,1840005649
Butte City,Butte City,ID,43.607,-113.2408,58,13.4,1840018628
Janesville,Janesville,IL,39.3753,-88.2449,58,40.3,1840051330
Wallace,Wallace,KS,38.9127,-101.593,58,54.8,1840010701
Herrings,Herrings,NY,44.0223,-75.6526,58,97.5,1840004113
Fishers Island,Fishers Island,NY,41.27,-71.9892,58,5.8,1840005011
Redding,Redding,IA,40.6067,-94.3863,58,18,1840009392
Strang,Strang,OK,36.4123,-95.1347,58,39.5,1840022671
Kysorville,Kysorville,NY,42.6528,-77.7949,58,22.2,1840024075
Barstow,Barstow,WA,48.7783,-118.1329,58,33.8,1840026089
Reserve,Reserve,KS,39.977,-95.5654,58,88.3,1840009513
Grant,Grant,IA,41.1429,-94.9848,58,32.1,1840008275
Trilla,Trilla,IL,39.3752,-88.3507,58,53.1,1840051695
New Alluwe,New Alluwe,OK,36.6101,-95.4888,58,129.5,1840074958
White Bird,White Bird,ID,45.7621,-116.3008,58,115.9,1840021171
Fairburn,Fairburn,SD,43.6869,-103.2087,58,98.6,1840002639
Midfield,Midfield,TX,28.9404,-96.2132,58,193,1840036510
Diaperville,Diaperville,WI,46.6059,-90.7095,58,18.4,1840042155
Millard,Millard,MO,40.1075,-92.546,58,87.7,1840012305
Longoria,Longoria,TX,26.3024,-98.6425,58,285,1840041098
Olmitz,Olmitz,KS,38.5164,-98.9367,58,101.3,1840009652
Long Creek,Long Creek,ND,48.1009,-103.2548,58,142.1,1840150220
Nekoma,Nekoma,IL,41.1719,-90.191,58,15.7,1840051459
Fishers Landing,Fishers Landing,NY,44.2772,-76.0088,58,65,1840023980
Inavale,Inavale,NE,40.0923,-98.6484,58,56.8,1840024325
Whitley Gardens,Whitley Gardens,CA,35.6574,-120.507,58,13,1840024943
Takotna,Takotna,AK,62.9827,-156.0838,58,2.3,1840023440
Orovada,Orovada,NV,41.5492,-117.8235,58,1.2,1840024112
Woodsville,Woodsville,NY,42.579,-77.7338,58,58.2,1840024086
Riceville,Riceville,PA,41.7792,-79.8045,58,55.6,1840004805
Running Water,Running Water,SD,42.7822,-97.9816,58,4.6,1840025451
Port Penn,Port Penn,DE,39.5169,-75.5811,57,279.7,1840045176
Tierra Bonita,Tierra Bonita,TX,26.2727,-97.8276,57,27.7,1840019741
Proctor,Proctor,TX,31.9867,-98.4304,57,82.9,1840036314
Thayer,Thayer,IA,41.0287,-94.0499,57,44.2,1840009350
Scarville,Scarville,IA,43.4707,-93.6152,57,35.7,1840009019
Zenda,Zenda,KS,37.444,-98.2819,57,76.2,1840010857
Frank,Frank,WV,38.5462,-79.808,57,71.4,1840025652
West Cornwall,West Cornwall,CT,41.8642,-73.3608,57,15.3,1840044780
Fay,Fay,OK,35.8161,-98.6587,57,47.9,1840034441
Ravinia,Ravinia,SD,43.1365,-98.4268,57,68.1,1840002849
Orrum,Orrum,NC,34.4667,-79.0089,57,50.9,1840016539
Casselman,Casselman,PA,39.8857,-79.2112,57,95.2,1840003733
Melmore,Melmore,OH,41.0262,-83.105,57,40.2,1840026352
Tintah,Tintah,MN,46.0108,-96.3201,57,29.3,1840009986
Thynedale,Thynedale,VA,36.8182,-78.4774,57,25.6,1840041878
Dawson,Dawson,ND,46.8679,-99.7536,57,51.1,1840000149
Swink,Swink,OK,34.0169,-95.2018,57,59.2,1840026983
Bucyrus,Bucyrus,ND,46.0648,-102.7885,57,30.7,1840000241
Wagner,Wagner,PA,40.6802,-77.3878,57,55.7,1840024269
Koyukuk,Koyukuk,AK,64.9008,-157.6946,57,3.5,1840023453
Ashwood,Ashwood,SC,34.1142,-80.3039,57,6.2,1840106714
Branson,Branson,CO,37.0155,-103.8838,57,15.9,1840021544
Panorama Heights,Panorama Heights,CA,35.8068,-118.627,57,41.4,1840139203
St. Paul,St. Paul,IA,40.7678,-91.5164,57,40.7,1840009399
Rome,Rome,OH,38.6657,-83.3793,57,243,1840073813
Rodeo,Rodeo,NM,31.8396,-109.0265,57,2.5,1840025103
Leonard,Leonard,MO,39.8943,-92.1819,57,47.1,1840012462
Quesada,Quesada,TX,26.2819,-98.5819,57,290.4,1840041441
Ovando,Ovando,MT,47.0207,-113.1717,57,3,1840018436
Cherokee City,Cherokee City,AR,36.2947,-94.5769,57,47,1840022675
Vera Cruz,Vera Cruz,IN,40.7016,-85.0795,57,111.2,1840010358
Arrowhead Springs,Arrowhead Springs,WY,41.5081,-109.1551,57,40.5,1840038423
Nodaway,Nodaway,IA,40.9361,-94.8973,57,31.7,1840008276
Jamaica,Jamaica,VT,43.0975,-72.7784,57,21.1,1840152954
Odanah,Odanah,WI,46.5999,-90.6878,56,7.5,1840006564
Prattville,Prattville,CA,40.206,-121.1575,56,17.3,1840018767
Truxton,Truxton,MO,39.0035,-91.2403,56,115.4,1840012731
Sheridan Lake,Sheridan Lake,CO,38.4667,-102.2943,56,50.7,1840022507
Columbia,Columbia,VA,37.7538,-78.1632,56,140.8,1840006343
Huson,Huson,MT,47.0325,-114.34,56,30.3,1840023813
Kleindale,Kleindale,AZ,32.2681,-110.9146,56,475.8,1840142803
Octa,Octa,OH,39.6133,-83.6106,56,5.9,1840012575
Gully,Gully,MN,47.7684,-95.6229,56,49.8,1840006606
Tupelo,Tupelo,AR,35.3903,-91.2299,56,70.6,1840016256
South Naknek,South Naknek,AK,58.6637,-156.9908,56,0.1,1840023274
Junction,Junction,IL,37.7234,-88.2381,56,38.3,1840012968
Fallis,Fallis,OK,35.7493,-97.1182,56,21.5,1840021712
Alamo,Alamo,ND,48.5824,-103.4676,56,35.9,1840000054
Vanderwagen,Vanderwagen,NM,35.2714,-108.7517,56,11.1,1840082475
Raynesford,Raynesford,MT,47.2701,-110.732,56,45.5,1840032759
Ethel,Ethel,MO,39.8933,-92.741,56,60.1,1840010537
Scofield,Scofield,UT,39.7198,-111.1623,56,20.9,1840022440
Placerville,Placerville,ID,43.9427,-115.946,56,21.2,1840020006
Cope,Cope,CO,39.6692,-102.8501,56,10.8,1840027398
Clayton,Clayton,KS,39.7369,-100.1765,56,68.8,1840007289
Wellfleet,Wellfleet,NE,40.7539,-100.7319,56,103.6,1840011653
Revere,Revere,MN,44.2215,-95.3611,56,45.2,1840008962
Kirby,Kirby,OH,40.8135,-83.4194,56,160.5,1840011886
Dickey,Dickey,ND,46.5368,-98.4681,56,54.8,1840000215
Lithium,Lithium,MO,37.8322,-89.8832,56,44.1,1840012979
Manning,Manning,ND,47.231,-102.7702,56,63.8,1840025250
Paskenta,Paskenta,CA,39.8833,-122.5456,56,21.1,1840026514
Surprise,Surprise,NE,41.1047,-97.3085,56,47.4,1840011628
Milton,Milton,ND,48.626,-98.0459,56,37.7,1840000029
Horseshoe Beach,Horseshoe Beach,FL,29.4495,-83.2821,56,65.1,1840017279
Leonard,Leonard,MN,47.6513,-95.2672,56,46.7,1840007711
Arkoe,Arkoe,MO,40.2594,-94.8279,56,101.7,1840010418
Brooks,Brooks,MT,47.2051,-109.4212,56,17.4,1840078414
Evergreen,Evergreen,NC,34.4149,-78.9114,56,12.6,1840025857
Anderson,Anderson,IA,40.7982,-95.6086,56,19.8,1840024256
Glen Haven,Glen Haven,WI,42.8313,-91.0633,56,8.2,1840025448
Georgetown,Georgetown,MN,47.0784,-96.7959,55,21.2,1840007729
Alpine Northeast,Alpine Northeast,WY,43.1938,-111.0072,55,3.2,1840073896
Saronville,Saronville,NE,40.603,-97.9387,55,59.1,1840012062
Seeley,Seeley,NJ,39.4852,-75.2455,55,40.9,1840081333
Rockport,Rockport,WA,48.485,-121.6065,55,50.9,1840018365
Leith,Leith,ND,46.3626,-101.6385,55,16.5,1840000203
Chenega,Chenega,AK,60.0757,-148.0194,55,0.6,1840137228
Julian,Julian,NE,40.5198,-95.8674,55,52.1,1840012147
Fullerton,Fullerton,ND,46.1632,-98.4272,55,61.4,1840000253
Andover,Andover,SD,45.4102,-97.9037,55,98.7,1840001558
Spade,Spade,TX,33.926,-102.1543,55,12.6,1840019273
Clawson,Clawson,UT,39.1391,-111.0934,55,38.5,1840022447
Mayfield,Mayfield,KS,37.2632,-97.5404,55,3.6,1840008747
Tildenville,Tildenville,FL,28.5384,-81.6025,55,437.2,1840014089
Casmalia,Casmalia,CA,34.8378,-120.5309,55,137.1,1840022804
Plato,Plato,MO,37.5027,-92.2201,55,107.5,1840012999
Mount Judea,Mount Judea,AR,35.9214,-93.0577,55,3.6,1840027832
Hansford,Hansford,WV,38.2067,-81.396,55,326.1,1840120968
Canyon Creek,Canyon Creek,MT,46.8053,-112.2544,55,37.5,1840032814
Glenn,Glenn,GA,33.1493,-85.2092,55,11.2,1840048045
Tuttle,Tuttle,ND,47.1445,-99.9934,55,101.5,1840001920
West Kootenai,West Kootenai,MT,48.9652,-115.2213,55,2,1840039748
Nome,Nome,ND,46.6758,-97.8162,55,42.9,1840000166
Govan,Govan,SC,33.2227,-81.1748,55,30.8,1840016874
Lelia Lake,Lelia Lake,TX,34.9015,-100.7699,55,24.8,1840036485
Rosebud,Rosebud,MT,46.2711,-106.4468,55,18.2,1840023860
Siasconset,Siasconset,MA,41.2636,-69.9718,55,16.2,1840024166
Archer,Archer,NE,41.1665,-98.1386,55,17.3,1840024167
Primrose,Primrose,NE,41.6238,-98.2377,55,26.5,1840011424
Pleasanton,Pleasanton,IA,40.5824,-93.7429,55,33.1,1840009393
Acton,Acton,MT,45.929,-108.6788,55,21.5,1840032781
Jump River,Jump River,WI,45.3555,-90.7965,55,43.3,1840025308
Beards Fork,Beards Fork,WV,38.0645,-81.2279,55,12.6,1840025676
Piedmont,Piedmont,KS,37.6206,-96.3708,55,4,1840030209
Gypsy,Gypsy,WV,39.3648,-80.307,55,80.5,1840025613
Marlboro,Marlboro,NJ,39.486,-75.3215,55,72,1840153041
Sherman,Sherman,CT,41.5746,-73.4957,55,75.2,1840153079
Belle Prairie City,Belle Prairie City,IL,38.2235,-88.5556,54,66.1,1840009834
Osage,Osage,WY,43.9848,-104.4269,54,9.4,1840018629
Ritchey,Ritchey,MO,36.944,-94.1858,54,138,1840010889
Big Flat,Big Flat,AR,36.0056,-92.4066,54,18.5,1840015301
Danbury,Danbury,NE,40.0376,-100.4051,54,118.2,1840012294
Nanafalia,Nanafalia,AL,32.1114,-87.9958,54,5.7,1840025910
Ronneby,Ronneby,MN,45.6853,-93.8601,54,18,1840025296
Clifford,Clifford,ND,47.3483,-97.4102,54,24.4,1840001906
Sattley,Sattley,CA,39.6265,-120.4357,54,13.8,1840024379
Chatsworth,Chatsworth,IA,42.9163,-96.5145,54,43.5,1840006868
Hot Springs Landing,Hot Springs Landing,NM,33.2047,-107.21,54,40.3,1840025048
Idalia,Idalia,CO,39.7029,-102.2938,54,133.5,1840024318
Gerlach,Gerlach,NV,40.6452,-119.3614,54,3.5,1840024129
Egeland,Egeland,ND,48.6281,-99.098,54,24.2,1840000019
Soda Springs,Soda Springs,CA,39.3248,-120.3786,54,57.9,1840026656
Carlos,Carlos,MD,39.6237,-78.9567,54,109.1,1840024417
Perrin,Perrin,TX,33.0348,-98.0693,54,29.6,1840025880
Chamizal,Chamizal,NM,34.2182,-106.9152,54,54.2,1840025009
Long Lake,Long Lake,WI,45.8431,-88.6673,54,103.1,1840025289
Seville,Seville,GA,31.9608,-83.6012,54,28.6,1840025929
Topeka,Topeka,IL,40.3304,-89.9306,54,95.7,1840012211
Renfrow,Renfrow,OK,36.9247,-97.6572,54,2.7,1840021603
Bathgate,Bathgate,ND,48.8803,-97.4741,54,22.8,1840001856
Rockbridge,Rockbridge,OH,39.5861,-82.5262,54,36.4,1840026634
Amity,Amity,MO,39.8682,-94.4352,54,58.7,1840010539
Woodruff,Woodruff,AZ,34.7843,-110.0366,54,5,1840022588
